""	"Gene.name"	"logFC"	"logCPM"	"F"	"PValue"	"Gene.type"	"Gene.description"	"NCBI.gene..formerly.Entrezgene..ID"	"de"
"ENSMUSG00000034254.17"	"Agpat1"	-1.11231153544866	6.24369822381903	6.89803666157535	0.0122084146294202	"protein_coding"	"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha) [Source:MGI Symbol;Acc:MGI:1932075]"	55979	"down"
"ENSMUSG00000053838.14"	"Nudcd3"	-0.921927807223767	6.57693795135564	6.87949084909796	0.0123164056946268	"protein_coding"	"NudC domain containing 3 [Source:MGI Symbol;Acc:MGI:2144158]"	209586	"down"
"ENSMUSG00000026245.16"	"Farsb"	1.15070878101236	5.8573792595801	6.87060595935107	0.012368504388299	"protein_coding"	"phenylalanyl-tRNA synthetase, beta subunit [Source:MGI Symbol;Acc:MGI:1346035]"	23874	"up"
"ENSMUSG00000000416.16"	"Cttnbp2"	-2.32261211624393	3.98779533141995	6.86009026340325	0.0124304713064036	"protein_coding"	"cortactin binding protein 2 [Source:MGI Symbol;Acc:MGI:1353467]"	30785	"down"
"ENSMUSG00000055022.14"	"Cntn1"	0.788848438539953	8.00738751634203	6.85883446282886	0.0124378937186034	"protein_coding"	"contactin 1 [Source:MGI Symbol;Acc:MGI:105980]"	12805	"up"
"ENSMUSG00000038740.9"	"Mvb12b"	-0.988010707421175	6.69529212656767	6.85012029206782	0.0124895299708732	"protein_coding"	"multivesicular body subunit 12B [Source:MGI Symbol;Acc:MGI:1919793]"	72543	"down"
"ENSMUSG00000003429.11"	"Rps11"	1.05839539868414	7.87002497656755	7.13700688198643	0.0124951261184936	"protein_coding"	"ribosomal protein S11 [Source:MGI Symbol;Acc:MGI:1351329]"	27207	"up"
"ENSMUSG00000041020.14"	"Map7d2"	-0.814806116815291	9.18838475375408	6.84788540293396	0.0125028099320686	"protein_coding"	"MAP7 domain containing 2 [Source:MGI Symbol;Acc:MGI:1917474]"	78283	"down"
"ENSMUSG00000029131.14"	"Dnajb6"	-0.797024652337373	8.07570039655653	6.84611059302555	0.0125133668408624	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member B6 [Source:MGI Symbol;Acc:MGI:1344381]"	23950	"down"
"ENSMUSG00000037366.14"	"Pafah2"	2.16625077214247	4.05309638409059	6.84308327454909	0.0125313959801602	"protein_coding"	"platelet-activating factor acetylhydrolase 2 [Source:MGI Symbol;Acc:MGI:2140321]"	100163	"up"
"ENSMUSG00000018761.14"	"Mpdu1"	0.885892563242325	6.66622297119627	6.83626003359832	0.0125721339211867	"protein_coding"	"mannose-P-dolichol utilization defect 1 [Source:MGI Symbol;Acc:MGI:1346040]"	24070	"up"
"ENSMUSG00000079111.3"	"Kdelr2"	1.4602704982972	5.24400231920917	6.83493462840597	0.0125800636752069	"protein_coding"	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 [Source:MGI Symbol;Acc:MGI:1914163]"	66913	"up"
"ENSMUSG00000026853.15"	"Crat"	-1.14649875889367	5.79734602714812	6.83182798923499	0.0125986713905767	"protein_coding"	"carnitine acetyltransferase [Source:MGI Symbol;Acc:MGI:109501]"	12908	"down"
"ENSMUSG00000019806.13"	"Aig1"	0.947153716782193	6.48743327120143	6.83129023728989	0.0126018953389655	"protein_coding"	"androgen-induced 1 [Source:MGI Symbol;Acc:MGI:1913503]"	66253	"up"
"ENSMUSG00000047238.4"	"Mageh1"	1.4863564140456	4.9844451324985	6.81686603428893	0.0126887028829523	"protein_coding"	"melanoma antigen, family H, 1 [Source:MGI Symbol;Acc:MGI:1922875]"	75625	"up"
"ENSMUSG00000034101.14"	"Ctnnd1"	-1.08239872773463	6.33012889605592	6.8038583905662	0.0127675355295306	"protein_coding"	"catenin (cadherin associated protein), delta 1 [Source:MGI Symbol;Acc:MGI:105100]"	12388	"down"
"ENSMUSG00000054568.7"	"Usp17la"	-3.2006289059682	2.96165359800829	6.79964310950203	0.0127931947821999	"protein_coding"	"ubiquitin specific peptidase 17-like A [Source:MGI Symbol;Acc:MGI:107699]"	13531	"down"
"ENSMUSG00000027828.12"	"Ssr3"	-0.862300383708039	7.39757563360647	6.79798252025054	0.012803318304581	"protein_coding"	"signal sequence receptor, gamma [Source:MGI Symbol;Acc:MGI:1914687]"	67437	"down"
"ENSMUSG00000020918.14"	"Kat2a"	2.41643534939579	3.8787092344855	6.78765526925639	0.0128664700258758	"protein_coding"	"K(lysine) acetyltransferase 2A [Source:MGI Symbol;Acc:MGI:1343101]"	14534	"up"
"ENSMUSG00000028563.16"	"Tm2d1"	1.33536801953589	5.23605685020568	6.78753417685874	0.0128672124920857	"protein_coding"	"TM2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2137022]"	94043	"up"
"ENSMUSG00000048794.14"	"Cfap100"	-1.58222480590814	5.10161712005229	6.81956326173115	0.0129244398662702	"protein_coding"	"cilia and flagella associated protein 100 [Source:MGI Symbol;Acc:MGI:2141635]"	243538	"down"
"ENSMUSG00000014177.10"	"Tvp23b"	-1.46506417420221	4.92459346573112	6.7751219934599	0.0129435609824208	"protein_coding"	"trans-golgi network vesicle protein 23B [Source:MGI Symbol;Acc:MGI:1914760]"	67510	"down"
"ENSMUSG00000037605.16"	"Adgrl3"	-1.08149419318981	6.07149317135543	6.77331741242625	0.0129547015395295	"protein_coding"	"adhesion G protein-coupled receptor L3 [Source:MGI Symbol;Acc:MGI:2441950]"	319387	"down"
"ENSMUSG00000031167.16"	"Rbm3"	-0.801105899355274	8.3617306293936	6.76735746057492	0.0129915683878251	"protein_coding"	"RNA binding motif (RNP1, RRM) protein 3 [Source:MGI Symbol;Acc:MGI:1099460]"	19652	"down"
"ENSMUSG00000014856.12"	"Tmem208"	-0.808465675020319	7.72875211218769	6.76599463602938	0.0130000143018756	"protein_coding"	"transmembrane protein 208 [Source:MGI Symbol;Acc:MGI:1913570]"	66320	"down"
"ENSMUSG00000035152.14"	"Ap2b1"	-0.911985395545883	6.63382445370118	6.75966744423272	0.013039303436019	"protein_coding"	"adaptor-related protein complex 2, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1919020]"	71770	"down"
"ENSMUSG00000075376.10"	"Rc3h2"	-0.873391102416525	6.84795576427242	6.74880924413197	0.0131070254549231	"protein_coding"	"ring finger and CCCH-type zinc finger domains 2 [Source:MGI Symbol;Acc:MGI:2442789]"	319817	"down"
"ENSMUSG00000020736.12"	"Nt5c"	1.33493791971962	5.36887696217316	6.74553764634157	0.0131275041588176	"protein_coding"	"5',3'-nucleotidase, cytosolic [Source:MGI Symbol;Acc:MGI:1354954]"	50773	"up"
"ENSMUSG00000041298.15"	"Katnal1"	-0.825110547992719	7.12400340285125	6.74303718072704	0.0131431790787478	"protein_coding"	"katanin p60 subunit A-like 1 [Source:MGI Symbol;Acc:MGI:2387638]"	231912	"down"
"ENSMUSG00000052763.7"	"Zfp212"	-1.22760856003984	5.30054307756973	6.7355006027725	0.0131905460141353	"protein_coding"	"Zinc finger protein 212 [Source:MGI Symbol;Acc:MGI:2682609]"	232784	"down"
"ENSMUSG00000023827.8"	"Agpat4"	-0.818103175130857	8.79820334904027	6.72207931123056	0.0132753522588085	"protein_coding"	"1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta) [Source:MGI Symbol;Acc:MGI:1915512]"	68262	"down"
"ENSMUSG00000060904.14"	"Arl1"	1.5451252159644	5.05584098030355	6.71594957166591	0.0133142792617829	"protein_coding"	"ADP-ribosylation factor-like 1 [Source:MGI Symbol;Acc:MGI:99436]"	104303	"up"
"ENSMUSG00000073139.9"	"Tmem185a"	1.34456855624578	5.27651079712451	6.70731564801976	0.0133693170778619	"protein_coding"	"transmembrane protein 185A [Source:MGI Symbol;Acc:MGI:2448555]"	236848	"up"
"ENSMUSG00000071533.11"	"Pcnp"	0.907947053675206	6.95700487271077	6.70640829388729	0.0133751152627612	"protein_coding"	"PEST proteolytic signal containing nuclear protein [Source:MGI Symbol;Acc:MGI:1923552]"	76302	"up"
"ENSMUSG00000062729.11"	"Ppox"	-0.953466834447059	6.44703572691743	6.67598220515517	0.0135711157774845	"protein_coding"	"protoporphyrinogen oxidase [Source:MGI Symbol;Acc:MGI:104968]"	19044	"down"
"ENSMUSG00000029152.13"	"Ociad1"	0.766264442639652	8.11043856719917	6.67215784849854	0.0135959690396628	"protein_coding"	"OCIA domain containing 1 [Source:MGI Symbol;Acc:MGI:1915345]"	68095	"up"
"ENSMUSG00000063063.12"	"Ctnna2"	0.81758160390557	7.18999235471416	6.67087318023367	0.0136043286450745	"protein_coding"	"catenin (cadherin associated protein), alpha 2 [Source:MGI Symbol;Acc:MGI:88275]"	12386	"up"
"ENSMUSG00000010453.12"	"Kansl3"	1.11489128000062	5.86704219584789	6.66221293230225	0.013660826877573	"protein_coding"	"KAT8 regulatory NSL complex subunit 3 [Source:MGI Symbol;Acc:MGI:1918055]"	226976	"up"
"ENSMUSG00000031517.8"	"Gpm6a"	-1.06678120233815	7.09752794996325	6.85295074833379	0.0136718594247221	"protein_coding"	"glycoprotein m6a [Source:MGI Symbol;Acc:MGI:107671]"	234267	"down"
"ENSMUSG00000059005.13"	"Hnrnpa3"	-0.785730673824316	8.12771820301718	6.65640313714705	0.0136988703109006	"protein_coding"	"heterogeneous nuclear ribonucleoprotein A3 [Source:MGI Symbol;Acc:MGI:1917171]"	229279	"down"
"ENSMUSG00000061887.14"	"Ssbp3"	-0.786283533123245	8.62052994906618	6.65257852457191	0.0137239765406204	"protein_coding"	"single-stranded DNA binding protein 3 [Source:MGI Symbol;Acc:MGI:1919725]"	72475	"down"
"ENSMUSG00000026620.11"	"Mark1"	-1.67085113089429	4.68282725457913	6.6395946199235	0.0138095771006233	"protein_coding"	"MAP/microtubule affinity regulating kinase 1 [Source:MGI Symbol;Acc:MGI:2664902]"	226778	"down"
"ENSMUSG00000027165.16"	"B230118H07Rik"	0.863984113632321	7.62159110088872	6.6391057446066	0.0138128113465888	"protein_coding"	"RIKEN cDNA B230118H07 gene [Source:MGI Symbol;Acc:MGI:1915420]"	68170	"up"
"ENSMUSG00000056004.16"	"9330182L06Rik"	-0.781618305299462	7.89179245826849	6.63744430407849	0.013823808997068	"protein_coding"	"RIKEN cDNA 9330182L06 gene [Source:MGI Symbol;Acc:MGI:2443264]"	231014	"down"
"ENSMUSG00000040659.3"	"Efhd2"	-0.895577053726968	6.6624784746074	6.63535509444276	0.0138376515460994	"protein_coding"	"EF hand domain containing 2 [Source:MGI Symbol;Acc:MGI:106504]"	27984	"down"
"ENSMUSG00000034744.13"	"Nagk"	0.851852167973117	6.92237912684496	6.63487969339758	0.0138408035056375	"protein_coding"	"N-acetylglucosamine kinase [Source:MGI Symbol;Acc:MGI:1860418]"	56174	"up"
"ENSMUSG00000061028.7"	"Clasrp"	-1.41650781409776	5.008569213619	6.63427343816483	0.0138448241608327	"protein_coding"	"CLK4-associating serine/arginine rich protein [Source:MGI Symbol;Acc:MGI:1855695]"	53609	"down"
"ENSMUSG00000040907.15"	"Atp1a3"	1.01810539556612	6.68029732018036	6.64317357656502	0.01387633845715	"protein_coding"	"ATPase, Na+/K+ transporting, alpha 3 polypeptide [Source:MGI Symbol;Acc:MGI:88107]"	232975	"up"
"ENSMUSG00000021189.11"	"Atxn3"	-1.35226341199345	5.19694883768186	6.6160008499419	0.0139665975617552	"protein_coding"	"ataxin 3 [Source:MGI Symbol;Acc:MGI:1099442]"	110616	"down"
"ENSMUSG00000028517.8"	"Plpp3"	1.2421509248338	5.32050347991296	6.61260166721388	0.0139893772393699	"protein_coding"	"phospholipid phosphatase 3 [Source:MGI Symbol;Acc:MGI:1915166]"	67916	"up"
"ENSMUSG00000030894.5"	"Tpp1"	1.49980650133949	4.97079449933997	6.60992818485541	0.0140073216552193	"protein_coding"	"tripeptidyl peptidase I [Source:MGI Symbol;Acc:MGI:1336194]"	12751	"up"
"ENSMUSG00000042642.13"	"Flad1"	-2.32295690336576	3.79702762181688	6.60858244650137	0.0140163636036533	"protein_coding"	"flavin adenine dinucleotide synthetase 1 [Source:MGI Symbol;Acc:MGI:2443030]"	319945	"down"
"ENSMUSG00000008348.9"	"Ubc"	0.780540101843107	11.6490996224169	6.60487900275743	0.0140412792323733	"protein_coding"	"ubiquitin C [Source:MGI Symbol;Acc:MGI:98889]"	22190	"up"
"ENSMUSG00000026229.17"	"Psmd1"	-0.848701480896882	7.30319149213273	6.59745079582221	0.0140913974185647	"protein_coding"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1 [Source:MGI Symbol;Acc:MGI:1917497]"	70247	"down"
"ENSMUSG00000041695.2"	"Kcnj2"	-3.59645299385362	3.04824749943393	6.59295566858425	0.0141218193692315	"protein_coding"	"potassium inwardly-rectifying channel, subfamily J, member 2 [Source:MGI Symbol;Acc:MGI:104744]"	16518	"down"
"ENSMUSG00000025889.13"	"Snca"	-1.20343021906659	5.40729708135796	6.58868646432788	0.0141507776443681	"protein_coding"	"synuclein, alpha [Source:MGI Symbol;Acc:MGI:1277151]"	20617	"down"
"ENSMUSG00000030435.16"	"U2af2"	1.07452620625277	5.74467973393292	6.5848513203854	0.0141768460464624	"protein_coding"	"U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2 [Source:MGI Symbol;Acc:MGI:98886]"	22185	"up"
"ENSMUSG00000028975.16"	"Pex14"	2.2038909706934	3.99894223162856	6.58411439678962	0.0141818609996581	"protein_coding"	"peroxisomal biogenesis factor 14 [Source:MGI Symbol;Acc:MGI:1927868]"	56273	"up"
"ENSMUSG00000032024.10"	"Clmp"	1.13873062779231	5.72005983094912	6.58378326862772	0.0141841150317334	"protein_coding"	"CXADR-like membrane protein [Source:MGI Symbol;Acc:MGI:1918816]"	71566	"up"
"ENSMUSG00000054850.4"	"Smim10l2a"	-1.39666205752642	4.98230344993341	6.58265714942006	0.0141917835502265	"protein_coding"	"small integral membrane protein 10 like 2A [Source:MGI Symbol;Acc:MGI:2443645]"	320237	"down"
"ENSMUSG00000032089.16"	"Il10ra"	-2.82900579208413	3.43862601763409	6.56991120130761	0.0142788905715087	"protein_coding"	"interleukin 10 receptor, alpha [Source:MGI Symbol;Acc:MGI:96538]"	16154	"down"
"ENSMUSG00000001419.17"	"Mef2d"	-1.36690659653876	5.30857505717557	6.56777864198807	0.0142935206804855	"protein_coding"	"myocyte enhancer factor 2D [Source:MGI Symbol;Acc:MGI:99533]"	17261	"down"
"ENSMUSG00000031536.6"	"Polb"	0.997987295594635	6.22131822078468	6.56585337353087	0.0143067425314067	"protein_coding"	"polymerase (DNA directed), beta [Source:MGI Symbol;Acc:MGI:97740]"	18970	"up"
"ENSMUSG00000032366.15"	"Tpm1"	-0.726046365569316	9.33773683115002	6.56269208479505	0.0143284813012393	"protein_coding"	"tropomyosin 1, alpha [Source:MGI Symbol;Acc:MGI:98809]"	22003	"down"
"ENSMUSG00000048486.6"	"Fitm2"	-0.902944371638942	6.6916364457938	6.55402585162572	0.0143882572782523	"protein_coding"	"fat storage-inducing transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:2444508]"	228859	"down"
"ENSMUSG00000026201.12"	"Stk16"	1.03042557384206	5.92544220361415	6.55021066006255	0.0144146577164016	"protein_coding"	"serine/threonine kinase 16 [Source:MGI Symbol;Acc:MGI:1313271]"	20872	"up"
"ENSMUSG00000050705.15"	"2310061I04Rik"	1.44287425011388	5.07736879229268	6.54687702267213	0.0144377684884113	"protein_coding"	"RIKEN cDNA 2310061I04 gene [Source:MGI Symbol;Acc:MGI:1916912]"	69662	"up"
"ENSMUSG00000026439.14"	"Rbbp5"	-1.12160075301416	5.51925582030855	6.52931288369541	0.0145601927966152	"protein_coding"	"retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit [Source:MGI Symbol;Acc:MGI:1918367]"	213464	"down"
"ENSMUSG00000026377.12"	"Nifk"	-0.913050590257583	6.65704593083953	6.5141845184338	0.0146665336222546	"protein_coding"	"nucleolar protein interacting with the FHA domain of MKI67 [Source:MGI Symbol;Acc:MGI:1915199]"	67949	"down"
"ENSMUSG00000020415.16"	"Pttg1"	-0.760574487530099	8.11376553966196	6.51234184004741	0.0146795431424988	"protein_coding"	"pituitary tumor-transforming gene 1 [Source:MGI Symbol;Acc:MGI:1353578]"	30939	"down"
"ENSMUSG00000027852.14"	"Nras"	-0.770004213395844	8.02065611449828	6.51217388698726	0.0146807295267352	"protein_coding"	"neuroblastoma ras oncogene [Source:MGI Symbol;Acc:MGI:97376]"	18176	"down"
"ENSMUSG00000031555.15"	"Adam9"	2.74335622977881	3.61117755081734	6.51192618085779	0.0146824794574954	"protein_coding"	"a disintegrin and metallopeptidase domain 9 (meltrin gamma) [Source:MGI Symbol;Acc:MGI:105376]"	11502	"up"
"ENSMUSG00000015189.12"	"Casd1"	1.25212577649377	5.3943704394094	6.509781362047	0.014697640998961	"protein_coding"	"CAS1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2384865]"	213819	"up"
"ENSMUSG00000030120.14"	"Mlf2"	0.961074603224258	6.09390902003751	6.50797449074952	0.0147104266736909	"protein_coding"	"myeloid leukemia factor 2 [Source:MGI Symbol;Acc:MGI:1353554]"	30853	"up"
"ENSMUSG00000032908.9"	"Sgpp2"	-0.822700052502985	7.19981743326227	6.50722461453737	0.014715736411587	"protein_coding"	"sphingosine-1-phosphate phosphotase 2 [Source:MGI Symbol;Acc:MGI:3589109]"	433323	"down"
"ENSMUSG00000027651.16"	"Rprd1b"	-1.2556582426907	5.32924358572509	6.49850770552844	0.0147776106031077	"protein_coding"	"regulation of nuclear pre-mRNA domain containing 1B [Source:MGI Symbol;Acc:MGI:1917720]"	70470	"down"
"ENSMUSG00000041220.10"	"Elovl6"	1.08328394189381	5.82707363410877	6.49728475489684	0.0147863136642562	"protein_coding"	"ELOVL family member 6, elongation of long chain fatty acids (yeast) [Source:MGI Symbol;Acc:MGI:2156528]"	170439	"up"
"ENSMUSG00000050910.5"	"Cdr2l"	1.30089894682523	5.14073693428482	6.48171909818535	0.0148975682918491	"protein_coding"	"cerebellar degeneration-related protein 2-like [Source:MGI Symbol;Acc:MGI:2684867]"	237988	"up"
"ENSMUSG00000029713.15"	"Gnb2"	-0.820172662328663	9.79930313855285	6.48829624327299	0.0149100874319967	"protein_coding"	"guanine nucleotide binding protein (G protein), beta 2 [Source:MGI Symbol;Acc:MGI:95784]"	14693	"down"
"ENSMUSG00000030051.10"	"Aplf"	-1.77970672136452	4.25662583325954	6.47405237134132	0.0149526961346376	"protein_coding"	"aprataxin and PNKP like factor [Source:MGI Symbol;Acc:MGI:1919353]"	72103	"down"
"ENSMUSG00000028102.15"	"Pex11b"	3.39983966721614	2.77815061384893	6.47294986613451	0.0149606417465539	"protein_coding"	"peroxisomal biogenesis factor 11 beta [Source:MGI Symbol;Acc:MGI:1338882]"	18632	"up"
"ENSMUSG00000057092.12"	"Fxyd3"	-1.83208080791582	4.70396045079656	6.52234515200683	0.0150075332526946	"protein_coding"	"FXYD domain-containing ion transport regulator 3 [Source:MGI Symbol;Acc:MGI:107497]"	17178	"down"
"ENSMUSG00000028076.12"	"Cd1d1"	3.10371355400167	3.1933608007119	6.4628595892753	0.0150335722250556	"protein_coding"	"CD1d1 antigen [Source:MGI Symbol;Acc:MGI:107674]"	12479	"up"
"ENSMUSG00000015755.16"	"Tab2"	-0.92693271364772	6.49526301158294	6.46272706209836	0.0150345326431133	"protein_coding"	"TGF-beta activated kinase 1/MAP3K7 binding protein 2 [Source:MGI Symbol;Acc:MGI:1915902]"	68652	"down"
"ENSMUSG00000023075.9"	"Akirin1"	1.20566027947586	5.61144465698998	6.46168858071026	0.0150420607509405	"protein_coding"	"akirin 1 [Source:MGI Symbol;Acc:MGI:1915300]"	68050	"up"
"ENSMUSG00000089762.3"	"Ier5l"	-2.05395237635414	4.13263909603217	6.45795746987161	0.0150691415790916	"protein_coding"	"immediate early response 5-like [Source:MGI Symbol;Acc:MGI:1919750]"	72500	"down"
"ENSMUSG00000034220.7"	"Gpc1"	-0.744495399335292	8.24172013258477	6.45506363044895	0.0150901814769837	"protein_coding"	"glypican 1 [Source:MGI Symbol;Acc:MGI:1194891]"	14733	"down"
"ENSMUSG00000007036.15"	"Abhd16a"	1.82240424821205	4.37510818051181	6.45233582990994	0.015110043086123	"protein_coding"	"abhydrolase domain containing 16A [Source:MGI Symbol;Acc:MGI:99476]"	193742	"up"
"ENSMUSG00000038658.15"	"Ric1"	-2.00055643172936	4.15060473787848	6.45022008897403	0.0151254675265104	"protein_coding"	"RAB6A GEF complex partner 1 [Source:MGI Symbol;Acc:MGI:1924893]"	226089	"down"
"ENSMUSG00000039470.15"	"Zdhhc2"	0.735171476718433	9.43183146843988	6.44079207125011	0.0151944068775046	"protein_coding"	"zinc finger, DHHC domain containing 2 [Source:MGI Symbol;Acc:MGI:1923452]"	70546	"up"
"ENSMUSG00000024613.16"	"Tcof1"	-0.971537293602902	6.14645826945077	6.43617068557587	0.0152283225598953	"protein_coding"	"treacle ribosome biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:892003]"	21453	"down"
"ENSMUSG00000037259.15"	"Dzank1"	2.15911734031018	3.92432210067273	6.42642662274725	0.0153000998030569	"protein_coding"	"double zinc ribbon and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:2139080]"	241688	"up"
"ENSMUSG00000038014.7"	"Fam120a"	-0.781075304203372	7.67302426735023	6.42529659420079	0.0153084473847922	"protein_coding"	"family with sequence similarity 120, member A [Source:MGI Symbol;Acc:MGI:2446163]"	218236	"down"
"ENSMUSG00000048100.13"	"Taf13"	0.959077653079143	6.7311930873267	6.41793318187843	0.0153629613430478	"protein_coding"	"TATA-box binding protein associated factor 13 [Source:MGI Symbol;Acc:MGI:1913500]"	99730	"up"
"ENSMUSG00000032232.14"	"Cgnl1"	-0.785271647671547	7.4845342793074	6.41310525062135	0.0153988174840881	"protein_coding"	"cingulin-like 1 [Source:MGI Symbol;Acc:MGI:1915428]"	68178	"down"
"ENSMUSG00000045996.12"	"Polr2k"	0.917933680085787	6.61609078047074	6.40101067785072	0.0154890372084819	"protein_coding"	"polymerase (RNA) II (DNA directed) polypeptide K [Source:MGI Symbol;Acc:MGI:102725]"	17749	"up"
"ENSMUSG00000034673.14"	"Pbx2"	-0.945115907814684	6.34304522837736	6.3970749024016	0.0155185186337245	"protein_coding"	"pre B cell leukemia homeobox 2 [Source:MGI Symbol;Acc:MGI:1341793]"	18515	"down"
